doc_id,assay_id,activity_id,assay_type,assay_confidence_score,assay_bao_format,compound_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value,activity_comment,target_chembl_id,target_type,target_organism,target_pref_name,target_tax_id,protein_accession_class,year,pubmed_id,assay_chembl_id,count_activity_rows,doc_id_all,assay_id_all,activity_id_all,assay_description
51887,688463,3695545,B,9,BAO_0000357,CHEMBL1301428,Cc1ccc(-n2c(C)cc(C(=O)COC(=O)c3cccnc3O)c2C)cc1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695545,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779542,B,9,BAO_0000357,CHEMBL1301800,O=C(Nc1cccc(C(F)(F)F)c1)Nn1cnnc1,IC50,2317.0,nM,=,5.63,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779542,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695565,B,9,BAO_0000357,CHEMBL1303188,CCN1C(=O)/C(=C2\SC(=S)N(NC(=O)c3ccccc3O)C2=O)c2ccccc21,IC50,25013.0,nM,=,4.6,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695565,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779561,B,9,BAO_0000357,CHEMBL1304789,CC1(C)C2([N+](=O)[O-])CN3CC1([N+](=O)[O-])CN(C2)C3c1ccc(O)c(O)c1,IC50,1185.0,nM,=,5.93,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779561,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695587,B,9,BAO_0000357,CHEMBL1306242,Cc1ccc(-n2c(C)cc(C(=O)COC(=O)c3cccnc3O)c2C)cc1C,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695587,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779597,B,9,BAO_0000357,CHEMBL1308500,Cc1cc(O)nc2c(N=Nc3ccc(O)cc3)c(N)nn12,IC50,1506.0,nM,=,5.82,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779597,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688560,4779598,B,9,BAO_0000357,CHEMBL1308557,COCC(C)NC(=O)NC1(C(F)(F)F)Oc2ccc(Cl)cc2O1,IC50,1788.0,nM,=,5.75,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779598,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695619,B,9,BAO_0000357,CHEMBL1309891,CCN(CC)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695619,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779617,B,9,BAO_0000357,CHEMBL1310318,Cc1ccccc1-n1sc2cc(F)ccc2c1=O,IC50,648.06,nM,=,6.19,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779617,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695623,B,9,BAO_0000357,CHEMBL1310833,Cc1ccc(Nc2nnc(SC3CCOC3=O)s2)cc1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695623,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695638,B,9,BAO_0000357,CHEMBL1313460,O=C(CSc1nc(O)cc(=O)n1-c1ccccc1)Nc1ccc2c3c(cccc13)CC2,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695638,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695559,B,9,BAO_0000357,CHEMBL1321385,O=C(O)Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695559,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779550,B,9,BAO_0000357,CHEMBL1321572,CS(=O)(=O)c1ccc2c(c1)SC1=NC(=O)/C(=C/c3ccc(O)c(O)c3)C(=N)N12,IC50,2160.0,nM,=,5.67,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779550,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695595,B,9,BAO_0000357,CHEMBL1324741,CC1=C(C)CC(C(=O)Nc2cccc([N+](=O)[O-])c2)C(C(=O)O)C1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695595,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779625,B,9,BAO_0000357,CHEMBL1327880,Oc1ccc(O)c(-c2cnns2)c1,IC50,1886.0,nM,=,5.72,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779625,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695531,B,9,BAO_0000357,CHEMBL1329619,O=C(O)CCC(=O)N1N=C(c2c(O)nc3ccc(Cl)cc3c2-c2ccccc2)CC1c1cccs1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695531,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695589,B,9,BAO_0000357,CHEMBL1331729,COC(=O)c1cccc(NC(=O)CSc2nc(C)cc(O)n2)c1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695589,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695596,B,9,BAO_0000357,CHEMBL1331837,CCCS(=O)(=O)N1CCC(C(=O)NCc2ccc3c(c2)OCO3)CC1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695596,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695600,B,9,BAO_0000357,CHEMBL1332173,O=C(O)CCC(=O)N1N=C(c2c(O)nc3ccc(Cl)cc3c2-c2ccccc2)CC1c1ccccc1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695600,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695603,B,9,BAO_0000357,CHEMBL1332301,COc1ccc(NC(=O)CSC2=NC(=O)CC(C)=N2)cc1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695603,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779621,B,9,BAO_0000357,CHEMBL1333659,O=[N+]([O-])c1c(O)nc(/C=C\c2ccc(O)c(O)c2)nc1O,IC50,669.88,nM,=,6.17,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779621,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688560,4779626,B,9,BAO_0000357,CHEMBL1334123,Oc1ccc(-c2csc(-c3cccnc3)n2)cc1O,IC50,1805.0,nM,=,5.74,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779626,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695645,B,9,BAO_0000357,CHEMBL1334768,Sc1n[nH]c(-c2cccc(Br)c2)n1,IC50,24123.0,nM,=,4.62,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695645,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695576,B,9,BAO_0000357,CHEMBL1335310,COC(=O)c1c(-c2ccc(C)cc2)csc1NC(=O)C1CC=CCC1C(=O)O,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695576,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779566,B,9,BAO_0000357,CHEMBL1335522,COc1ccc(C2=CC(=O)C=CC2=O)cc1,IC50,6848.0,nM,=,5.16,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779566,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688560,4779583,B,9,BAO_0000357,CHEMBL1336959,Cc1ccc(-n2sc3ccccc3c2=O)cc1,IC50,1250.0,nM,=,5.9,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779583,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688560,4779604,B,9,BAO_0000357,CHEMBL1338487,O=C(NCc1cccnc1)NC1(C(F)(F)F)Oc2ccc(Cl)cc2O1,IC50,1578.0,nM,=,5.8,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779604,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695532,B,9,BAO_0000357,CHEMBL1339588,O=C(NCc1ccc2c(c1)OCO2)C1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695532,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779532,B,9,BAO_0000357,CHEMBL1340563,CCC(C)c1ccc(O)c(N)c1,IC50,2246.0,nM,=,5.65,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779532,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695551,B,9,BAO_0000357,CHEMBL1341852,O=C(CSc1nccc(O)n1)Nc1ccc(Br)c(Cl)c1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695551,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695557,B,9,BAO_0000357,CHEMBL1342344,CCc1cc2ccccc2nc1SCC(=O)Nc1cc(OC)c(OC)cc1C(=O)O,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695557,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779549,B,9,BAO_0000357,CHEMBL1343008,COc1ccc(N2C(=O)/C(=C\Nn3cnnc3)c3ccccc3C2=O)cc1,IC50,1563.0,nM,=,5.81,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779549,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695564,B,9,BAO_0000357,CHEMBL1343343,Oc1cc(-c2ccc(F)cc2)[nH]n1,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695564,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695579,B,9,BAO_0000357,CHEMBL1345174,Cc1cccc(NC(=O)CSc2nc(O)c(C#N)c(-c3ccccc3)n2)c1C,IC50,73456.0,nM,>,,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695579,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688560,4779565,B,9,BAO_0000357,CHEMBL1345210,Oc1nc(CSc2nc[nH]n2)nc2ccccc12,IC50,833.02,nM,=,6.08,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779565,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688560,4779592,B,9,BAO_0000357,CHEMBL1348273,CC(C)n1c(SCC(=O)Nc2nncs2)nnc1-c1ccco1,IC50,4678.0,nM,=,5.33,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779592,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688560,4779600,B,9,BAO_0000357,CHEMBL1348865,CCOc1cc(C(=O)NC(=S)Nn2cnnc2)cc(OCC)c1OCC,IC50,921.0,nM,=,6.04,Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1614006,1,51887,688560,4779600,"PUBCHEM_BIOASSAY: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 2170 (Confirmation screen (PFM18AAP inhibitors).), 1855 (Summary AID.)]"
51887,688463,3695622,B,9,BAO_0000357,CHEMBL1350793,O=C1Nc2ccccc2/C1=C1/SC(=S)N(NC(=O)c2cccnc2)C1=O,IC50,55410.0,nM,=,4.26,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695622,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
51887,688463,3695636,B,9,BAO_0000357,CHEMBL1352830,Sc1n[nH]c(-c2cccc(Cl)c2)n1,IC50,15627.0,nM,=,4.81,Not Active,CHEMBL1293263,SINGLE PROTEIN,Plasmodium falciparum 3D7,M18 aspartyl aminopeptidase,36329,,,,CHEMBL1613863,1,51887,688463,3695636,"PUBCHEM_BIOASSAY: Counterscreen for inhibitors of M1 and M17 aminopeptidases: QFRET-based biochemical high throughput dose response assay for inhibitors of the Plasmodium falciparum M18 Aspartyl Aminopeptidase (PFM18AAP). (Class of assay: confirmatory) [Related PubChem assays: 1619 (Screening assay (M17LAP inhibitors).), 1445 (Screening assay (M1AAP inhibitors).)]"
